MOD13Q1.A2003001.h12v12.006.2015153072955.250m_16_days_EVI,MOD13Q1,A2003001,Lat-37.23767Lon-73.3125Samp1Line1,2015153072955,250m_16_days_EVI,0.2093
MOD13Q1.A2003017.h12v12.006.2015154060508.250m_16_days_EVI,MOD13Q1,A2003017,Lat-37.23767Lon-73.3125Samp1Line1,2015154060508,250m_16_days_EVI,0.255
MOD13Q1.A2003033.h12v12.006.2015156052831.250m_16_days_EVI,MOD13Q1,A2003033,Lat-37.23767Lon-73.3125Samp1Line1,2015156052831,250m_16_days_EVI,0.1043
MOD13Q1.A2003049.h12v12.006.2015156083126.250m_16_days_EVI,MOD13Q1,A2003049,Lat-37.23767Lon-73.3125Samp1Line1,2015156083126,250m_16_days_EVI,0.1652
MOD13Q1.A2003065.h12v12.006.2015156190633.250m_16_days_EVI,MOD13Q1,A2003065,Lat-37.23767Lon-73.3125Samp1Line1,2015156190633,250m_16_days_EVI,0.0475
MOD13Q1.A2003081.h12v12.006.2015156190727.250m_16_days_EVI,MOD13Q1,A2003081,Lat-37.23767Lon-73.3125Samp1Line1,2015156190727,250m_16_days_EVI,0.1526
MOD13Q1.A2003097.h12v12.006.2015158151955.250m_16_days_EVI,MOD13Q1,A2003097,Lat-37.23767Lon-73.3125Samp1Line1,2015158151955,250m_16_days_EVI,0.1312
MOD13Q1.A2003113.h12v12.006.2015158153035.250m_16_days_EVI,MOD13Q1,A2003113,Lat-37.23767Lon-73.3125Samp1Line1,2015158153035,250m_16_days_EVI,0.0535
MOD13Q1.A2003129.h12v12.006.2015158153805.250m_16_days_EVI,MOD13Q1,A2003129,Lat-37.23767Lon-73.3125Samp1Line1,2015158153805,250m_16_days_EVI,0.0504
MOD13Q1.A2003145.h12v12.006.2015158154511.250m_16_days_EVI,MOD13Q1,A2003145,Lat-37.23767Lon-73.3125Samp1Line1,2015158154511,250m_16_days_EVI,0.2751
MOD13Q1.A2003161.h12v12.006.2015159142424.250m_16_days_EVI,MOD13Q1,A2003161,Lat-37.23767Lon-73.3125Samp1Line1,2015159142424,250m_16_days_EVI,0.1974
MOD13Q1.A2003177.h12v12.006.2015161132307.250m_16_days_EVI,MOD13Q1,A2003177,Lat-37.23767Lon-73.3125Samp1Line1,2015161132307,250m_16_days_EVI,0.2193
MOD13Q1.A2003193.h12v12.006.2015153110206.250m_16_days_EVI,MOD13Q1,A2003193,Lat-37.23767Lon-73.3125Samp1Line1,2015153110206,250m_16_days_EVI,0.2332
MOD13Q1.A2003209.h12v12.006.2015153105850.250m_16_days_EVI,MOD13Q1,A2003209,Lat-37.23767Lon-73.3125Samp1Line1,2015153105850,250m_16_days_EVI,0.1216
MOD13Q1.A2003225.h12v12.006.2015153114308.250m_16_days_EVI,MOD13Q1,A2003225,Lat-37.23767Lon-73.3125Samp1Line1,2015153114308,250m_16_days_EVI,0.1441
MOD13Q1.A2003241.h12v12.006.2015153114316.250m_16_days_EVI,MOD13Q1,A2003241,Lat-37.23767Lon-73.3125Samp1Line1,2015153114316,250m_16_days_EVI,0.1373
MOD13Q1.A2003257.h12v12.006.2015153114134.250m_16_days_EVI,MOD13Q1,A2003257,Lat-37.23767Lon-73.3125Samp1Line1,2015153114134,250m_16_days_EVI,0.0891
MOD13Q1.A2003273.h12v12.006.2015153120036.250m_16_days_EVI,MOD13Q1,A2003273,Lat-37.23767Lon-73.3125Samp1Line1,2015153120036,250m_16_days_EVI,0.0697
